% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
6.635	0	0	664	6	10	26	7708	0
6.636	0	0	664	7	17	28	9422	0
6.637	0	0	664	8	27	28	9422	0
6.638	0	0	664	9	36	28	9422	0
6.639	0	0	664	10	25	26	7708	0
6.64	0	0	665	1	23	24	6882	0
6.641	0	0	665	2	20	24	6882	0
6.642	0	0	665	3	37	24	6882	0
6.643	0	0	665	4	38	28	9422	0
6.644	0	0	665	5	56	28	9422	0
6.645	0	0	665	6	48	24	6882	0
6.646	0	0	665	7	49	26	7708	0
6.647	0	0	665	8	18	28	9422	0
6.648	0	0	665	9	57	26	7708	0
6.649	0	0	665	10	6	26	7708	0
6.65	0	0	666	1	64	28	9422	0
6.651	0	0	666	2	68	28	9422	0
6.652	0	0	666	3	71	24	6882	0
6.653	0	0	666	4	3	24	6882	0
6.654	0	0	666	5	34	24	6882	0
6.655	0	0	666	6	47	28	9422	0
6.656	0	0	666	7	5	24	6882	0
6.657	0	0	666	8	7	28	9422	0
6.658	0	0	666	9	9	28	9422	0
6.659	0	0	666	10	35	28	9422	0
6.66	0	0	667	1	12	28	9422	0
6.661	0	0	667	2	28	28	9422	0
6.662	0	0	667	3	14	26	7708	0
6.663	0	0	667	4	17	28	9422	0
6.664	0	0	667	5	27	28	9422	0
6.665	0	0	667	6	25	26	7708	0
6.666	0	0	667	7	23	24	6882	0
6.667	0	0	667	8	20	24	6882	0
6.668	0	0	667	9	37	24	6882	0
6.669	0	0	667	10	38	28	9422	0
6.67	0	0	668	1	56	28	9422	0
6.671	0	0	668	2	18	28	9422	0
6.672	0	0	668	3	6	26	7708	0
6.673	0	0	668	4	48	24	6882	0
6.674	0	0	668	5	49	26	7708	0
6.675	0	0	668	6	57	26	7708	0
6.676	0	0	668	7	64	28	9422	0
6.677	0	0	668	8	58	28	9422	0
6.678	0	0	668	9	68	28	9422	0
6.679	0	0	668	10	71	24	6882	0
6.68	0	0	669	1	3	24	6882	0
6.681	0	0	669	2	34	24	6882	0
6.682	0	0	669	3	5	24	6882	0
6.683	0	0	669	4	7	28	9422	0
6.684	0	0	669	5	9	28	9422	0
6.685	0	0	669	6	21	24	6882	0
6.687	0	0	669	8	35	28	9422	0
6.688	0	0	669	9	12	28	9422	0
6.689	0	0	669	10	28	28	9422	0
6.69	0	0	670	1	14	26	7708	0
6.691	0	0	670	2	17	28	9422	0
6.692	0	0	670	3	27	28	9422	0
6.694	0	0	670	5	25	26	7708	0
6.695	0	0	670	6	4	24	6882	0
6.696	0	0	670	7	4	24	6882	0
6.697	0	0	670	8	23	24	6882	0
6.698	0	0	670	9	20	24	6882	0
6.699	0	0	670	10	37	24	6882	0
6.7	0	0	671	1	38	28	9422	0
6.701	0	0	671	2	6	26	7708	0
6.702	0	0	671	3	48	24	6882	0
6.703	0	0	671	4	49	26	7708	0
6.704	0	0	671	5	57	26	7708	0
6.705	0	0	671	6	64	28	9422	0
6.706	0	0	671	7	18	28	9422	0
6.707	0	0	671	8	22	26	7708	0
6.708	0	0	671	9	68	28	9422	0
6.709	0	0	671	10	71	24	6882	0
6.71	0	0	672	1	3	24	6882	0
6.711	0	0	672	2	5	24	6882	0
6.712	0	0	672	3	7	28	9422	0
6.713	0	0	672	4	21	24	6882	0
6.714	0	0	672	5	47	28	9422	0
6.715	0	0	672	6	47	28	9422	0
6.716	0	0	672	7	9	28	9422	0
6.717	0	0	672	8	35	28	9422	0
6.718	0	0	672	9	34	24	6882	0
6.719	0	0	672	10	12	28	9422	0
6.72	0	0	673	1	28	28	9422	0
6.721	0	0	673	2	14	26	7708	0
6.723	0	0	673	4	17	28	9422	0
6.724	0	0	673	5	27	28	9422	0
6.725	0	0	673	6	25	26	7708	0
6.726	0	0	673	7	20	24	6882	0
6.728	0	0	673	9	37	24	6882	0
6.729	0	0	673	10	38	28	9422	0
6.73	0	0	674	1	48	24	6882	0
6.731	0	0	674	2	49	26	7708	0
6.732	0	0	674	3	57	26	7708	0
6.733	0	0	674	4	64	28	9422	0
6.734	0	0	674	5	47	28	9422	0
6.735	0	0	674	6	68	28	9422	0
6.736	0	0	674	7	71	24	6882	0
6.737	0	0	674	8	3	24	6882	0
6.738	0	0	674	9	5	24	6882	0
6.739	0	0	674	10	7	28	9422	0
6.74	0	0	675	1	9	28	9422	0
6.741	0	0	675	2	12	28	9422	0
6.742	0	0	675	3	28	28	9422	0
6.743	0	0	675	4	14	26	7708	0
6.744	0	0	675	5	6	26	7708	0
6.745	0	0	675	6	18	28	9422	0
6.746	0	0	675	7	17	28	9422	0
6.747	0	0	675	8	25	26	7708	0
6.748	0	0	675	9	35	28	9422	0
6.749	0	0	675	10	21	24	6882	0
6.75	0	0	676	1	37	24	6882	0
6.751	0	0	676	2	38	28	9422	0
6.752	0	0	676	3	48	24	6882	0
6.753	0	0	676	4	49	26	7708	0
6.754	0	0	676	5	57	26	7708	0
6.755	0	0	676	6	64	28	9422	0
6.756	0	0	676	7	47	28	9422	0
6.757	0	0	676	8	59	28	9422	0
6.758	0	0	676	9	68	28	9422	0
6.759	0	0	676	10	34	24	6882	0
6.76	0	0	677	1	71	24	6882	0
6.761	0	0	677	2	59	28	9422	0
6.762	0	0	677	3	3	24	6882	0
6.763	0	0	677	4	5	24	6882	0
6.764	0	0	677	5	7	28	9422	0
6.765	0	0	677	6	9	28	9422	0
6.766	0	0	677	7	12	28	9422	0
6.767	0	0	677	8	35	28	9422	0
6.769	0	0	677	10	28	28	9422	0
6.77	0	0	678	1	14	26	7708	0
6.771	0	0	678	2	18	28	9422	0
6.773	0	0	678	4	17	28	9422	0
6.774	0	0	678	5	25	26	7708	0
6.775	0	0	678	6	37	24	6882	0
6.776	0	0	678	7	38	28	9422	0
6.777	0	0	678	8	23	24	6882	0
6.778	0	0	678	9	48	24	6882	0
6.779	0	0	678	10	49	26	7708	0
6.78	0	0	679	1	57	26	7708	0
6.781	0	0	679	2	59	28	9422	0
6.782	0	0	679	3	64	28	9422	0
6.783	0	0	679	4	68	28	9422	0
6.784	0	0	679	5	47	28	9422	0
6.785	0	0	679	6	71	24	6882	0
6.786	0	0	679	7	3	24	6882	0
6.787	0	0	679	8	5	24	6882	0
6.788	0	0	679	9	7	28	9422	0
6.789	0	0	679	10	9	28	9422	0
6.79	0	0	680	1	12	28	9422	0
6.791	0	0	680	2	35	28	9422	0
6.793	0	0	680	4	28	28	9422	0
6.794	0	0	680	5	34	24	6882	0
6.795	0	0	680	6	20	24	6882	0
6.796	0	0	680	7	14	26	7708	0
6.797	0	0	680	8	20	24	6882	0
6.798	0	0	680	9	18	28	9422	0
6.799	0	0	680	10	17	28	9422	0
6.8	0	0	681	1	25	26	7708	0
6.801	0	0	681	2	37	24	6882	0
6.802	0	0	681	3	38	28	9422	0
6.803	0	0	681	4	48	24	6882	0
6.804	0	0	681	5	49	26	7708	0
6.805	0	0	681	6	23	24	6882	0
6.806	0	0	681	7	57	26	7708	0
6.807	0	0	681	8	64	28	9422	0
6.808	0	0	681	9	47	28	9422	0
6.809	0	0	681	10	59	28	9422	0
6.81	0	0	682	1	68	28	9422	0
6.811	0	0	682	2	71	24	6882	0
6.812	0	0	682	3	3	24	6882	0
6.813	0	0	682	4	5	24	6882	0
6.814	0	0	682	5	7	28	9422	0
6.815	0	0	682	6	9	28	9422	0
6.816	0	0	682	7	12	28	9422	0
6.817	0	0	682	8	10	26	7708	0
6.818	0	0	682	9	35	28	9422	0
6.819	0	0	682	10	28	28	9422	0
6.82	0	0	683	1	34	24	6882	0
6.821	0	0	683	2	20	24	6882	0
6.822	0	0	683	3	14	26	7708	0
6.823	0	0	683	4	6	26	7708	0
6.824	0	0	683	5	18	28	9422	0
6.825	0	0	683	6	43	26	7708	0
6.826	0	0	683	7	43	26	7708	0
6.827	0	0	683	8	27	28	9422	0
6.828	0	0	683	9	21	24	6882	0
6.829	0	0	683	10	59	28	9422	0
6.83	0	0	684	1	17	28	9422	0
6.831	0	0	684	2	23	24	6882	0
6.832	0	0	684	3	4	24	6882	0
6.833	0	0	684	4	4	24	6882	0
6.834	0	0	684	5	27	28	9422	0
6.835	0	0	684	6	25	26	7708	0
6.836	0	0	684	7	37	24	6882	0
6.837	0	0	684	8	38	28	9422	0
6.838	0	0	684	9	48	24	6882	0
6.84	0	0	685	1	49	26	7708	0
6.841	0	0	685	2	57	26	7708	0
6.842	0	0	685	3	64	28	9422	0
6.843	0	0	685	4	47	28	9422	0
6.844	0	0	685	5	68	28	9422	0
6.845	0	0	685	6	43	26	7708	0
6.846	0	0	685	7	27	28	9422	0
6.847	0	0	685	8	71	24	6882	0
6.848	0	0	685	9	3	24	6882	0
6.849	0	0	685	10	5	24	6882	0
6.85	0	0	686	1	13	26	7708	0
6.851	0	0	686	2	13	26	7708	0
6.852	0	0	686	3	43	26	7708	0
6.853	0	0	686	4	7	28	9422	0
6.854	0	0	686	5	9	28	9422	0
6.855	0	0	686	6	12	28	9422	0
6.856	0	0	686	7	35	28	9422	0
6.857	0	0	686	8	28	28	9422	0
6.858	0	0	686	9	34	24	6882	0
6.859	0	0	686	10	14	26	7708	0
6.86	0	0	687	1	21	24	6882	0
6.861	0	0	687	2	20	24	6882	0
6.862	0	0	687	3	18	28	9422	0
6.864	0	0	687	5	59	28	9422	0
6.865	0	0	687	6	17	28	9422	0
6.866	0	0	687	7	22	26	7708	0
6.867	0	0	687	8	23	24	6882	0
6.868	0	0	687	9	25	26	7708	0
6.869	0	0	687	10	37	24	6882	0
6.87	0	0	688	1	38	28	9422	0
6.871	0	0	688	2	48	24	6882	0
6.872	0	0	688	3	43	26	7708	0
6.873	0	0	688	4	49	26	7708	0
6.874	0	0	688	5	57	26	7708	0
6.875	0	0	688	6	64	28	9422	0
6.876	0	0	688	7	47	28	9422	0
6.877	0	0	688	8	68	28	9422	0
6.878	0	0	688	9	13	26	7708	0
6.879	0	0	688	10	71	24	6882	0
6.88	0	0	689	1	3	24	6882	0
6.881	0	0	689	2	5	24	6882	0
6.882	0	0	689	3	58	28	9422	0
6.883	0	0	689	4	7	28	9422	0
6.884	0	0	689	5	9	28	9422	0
6.885	0	0	689	6	12	28	9422	0
6.886	0	0	689	7	22	26	7708	0
6.887	0	0	689	8	27	28	9422	0
6.888	0	0	689	9	24	26	7708	0
6.889	0	0	689	10	35	28	9422	0
6.89	0	0	690	1	28	28	9422	0
6.891	0	0	690	2	34	24	6882	0
6.892	0	0	690	3	14	26	7708	0
6.893	0	0	690	4	21	24	6882	0
6.894	0	0	690	5	17	28	9422	0
6.895	0	0	690	6	25	26	7708	0
6.896	0	0	690	7	59	28	9422	0
6.897	0	0	690	8	37	24	6882	0
6.898	0	0	690	9	38	28	9422	0
6.899	0	0	690	10	26	28	9422	0
6.9	0	0	691	1	4	24	6882	0
6.901	0	0	691	2	48	24	6882	0
6.902	0	0	691	3	43	26	7708	0
6.903	0	0	691	4	49	26	7708	0
6.904	0	0	691	5	57	26	7708	0
6.905	0	0	691	6	64	28	9422	0
6.906	0	0	691	7	47	28	9422	0
6.907	0	0	691	8	68	28	9422	0
6.908	0	0	691	9	71	24	6882	0
6.909	0	0	691	10	3	24	6882	0
6.91	0	0	692	1	5	24	6882	0
6.911	0	0	692	2	7	28	9422	0
6.912	0	0	692	3	9	28	9422	0
6.913	0	0	692	4	12	28	9422	0
6.914	0	0	692	5	13	26	7708	0
6.915	0	0	692	6	35	28	9422	0
6.916	0	0	692	7	28	28	9422	0
6.917	0	0	692	8	34	24	6882	0
6.918	0	0	692	9	14	26	7708	0
6.919	0	0	692	10	21	24	6882	0
6.92	0	0	693	1	17	28	9422	0
6.921	0	0	693	2	25	26	7708	0
6.922	0	0	693	3	37	24	6882	0
6.923	0	0	693	4	27	28	9422	0
6.924	0	0	693	5	38	28	9422	0
6.925	0	0	693	6	48	24	6882	0
6.926	0	0	693	7	43	26	7708	0
6.927	0	0	693	8	49	26	7708	0
6.928	0	0	693	9	57	26	7708	0
6.929	0	0	693	10	64	28	9422	0
6.93	0	0	694	1	68	28	9422	0
6.931	0	0	694	2	71	24	6882	0
6.932	0	0	694	3	3	24	6882	0
6.933	0	0	694	4	26	28	9422	0
6.934	0	0	694	5	5	24	6882	0
6.935	0	0	694	6	47	28	9422	0
6.937	0	0	694	8	7	28	9422	0
6.938	0	0	694	9	9	28	9422	0
6.939	0	0	694	10	12	28	9422	0
6.94	0	0	695	1	20	24	6882	0
6.941	0	0	695	2	35	28	9422	0
6.942	0	0	695	3	28	28	9422	0
6.943	0	0	695	4	34	24	6882	0
6.944	0	0	695	5	20	24	6882	0
6.945	0	0	695	6	14	26	7708	0
6.946	0	0	695	7	21	24	6882	0
6.947	0	0	695	8	17	28	9422	0
6.948	0	0	695	9	13	26	7708	0
6.949	0	0	695	10	25	26	7708	0
6.95	0	0	696	1	58	28	9422	0
6.951	0	0	696	2	18	28	9422	0
6.952	0	0	696	3	18	28	9422	0
6.953	0	0	696	4	37	24	6882	0
6.954	0	0	696	5	38	28	9422	0
6.955	0	0	696	6	48	24	6882	0
6.956	0	0	696	7	43	26	7708	0
6.957	0	0	696	8	49	26	7708	0
6.958	0	0	696	9	57	26	7708	0
6.959	0	0	696	10	64	28	9422	0
6.96	0	0	697	1	68	28	9422	0
6.961	0	0	697	2	47	28	9422	0
6.962	0	0	697	3	6	26	7708	0
6.963	0	0	697	4	71	24	6882	0
6.964	0	0	697	5	3	24	6882	0
6.965	0	0	697	6	5	24	6882	0
6.966	0	0	697	7	27	28	9422	0
6.967	0	0	697	8	7	28	9422	0
6.968	0	0	697	9	9	28	9422	0
6.969	0	0	697	10	12	28	9422	0
6.97	0	0	698	1	18	28	9422	0
6.971	0	0	698	2	35	28	9422	0
6.972	0	0	698	3	28	28	9422	0
6.973	0	0	698	4	34	24	6882	0
6.974	0	0	698	5	59	28	9422	0
6.975	0	0	698	6	14	26	7708	0
6.976	0	0	698	7	21	24	6882	0
6.977	0	0	698	8	59	28	9422	0
6.978	0	0	698	9	17	28	9422	0
6.979	0	0	698	10	20	24	6882	0
6.98	0	0	699	1	25	26	7708	0
6.981	0	0	699	2	37	24	6882	0
6.982	0	0	699	3	38	28	9422	0
6.983	0	0	699	4	13	26	7708	0
6.984	0	0	699	5	48	24	6882	0
6.985	0	0	699	6	43	26	7708	0
6.986	0	0	699	7	49	26	7708	0
6.987	0	0	699	8	57	26	7708	0
6.988	0	0	699	9	64	28	9422	0
6.989	0	0	699	10	68	28	9422	0
6.99	0	0	700	1	47	28	9422	0
6.991	0	0	700	2	71	24	6882	0
6.992	0	0	700	3	3	24	6882	0
6.993	0	0	700	4	5	24	6882	0
6.994	0	0	700	5	27	28	9422	0
6.996	0	0	700	7	7	28	9422	0
6.998	0	0	700	9	9	28	9422	0
6.999	0	0	700	10	59	28	9422	0
7	0	0	701	1	12	28	9422	0
7.001	0	0	701	2	18	28	9422	0
7.002	0	0	701	3	35	28	9422	0
7.003	0	0	701	4	28	28	9422	0
7.004	0	0	701	5	34	24	6882	0
7.005	0	0	701	6	14	26	7708	0
7.006	0	0	701	7	17	28	9422	0
7.007	0	0	701	8	25	26	7708	0
7.008	0	0	701	9	45	28	9422	0
7.009	0	0	701	10	37	24	6882	0
7.01	0	0	702	1	38	28	9422	0
7.011	0	0	702	2	48	24	6882	0
7.012	0	0	702	3	43	26	7708	0
7.013	0	0	702	4	49	26	7708	0
7.014	0	0	702	5	57	26	7708	0
7.015	0	0	702	6	64	28	9422	0
7.016	0	0	702	7	68	28	9422	0
7.017	0	0	702	8	71	24	6882	0
7.018	0	0	702	9	58	28	9422	0
7.019	0	0	702	10	3	24	6882	0
7.02	0	0	703	1	5	24	6882	0
7.021	0	0	703	2	27	28	9422	0
7.022	0	0	703	3	20	24	6882	0
7.023	0	0	703	4	7	28	9422	0
7.024	0	0	703	5	46	26	7708	0
7.025	0	0	703	6	24	26	7708	0
7.026	0	0	703	7	13	26	7708	0
7.027	0	0	703	8	9	28	9422	0
7.028	0	0	703	9	12	28	9422	0
7.029	0	0	703	10	19	24	6882	0
7.03	0	0	704	1	59	28	9422	0
7.031	0	0	704	2	18	28	9422	0
7.032	0	0	704	3	35	28	9422	0
7.033	0	0	704	4	28	28	9422	0
7.034	0	0	704	5	34	24	6882	0
7.035	0	0	704	6	14	26	7708	0
7.036	0	0	704	7	17	28	9422	0
7.037	0	0	704	8	25	26	7708	0
7.038	0	0	704	9	22	26	7708	0
7.039	0	0	704	10	37	24	6882	0
7.04	0	0	705	1	38	28	9422	0
7.041	0	0	705	2	48	24	6882	0
7.042	0	0	705	3	43	26	7708	0
7.043	0	0	705	4	49	26	7708	0
7.044	0	0	705	5	57	26	7708	0
7.045	0	0	705	6	64	28	9422	0
7.046	0	0	705	7	68	28	9422	0
7.047	0	0	705	8	23	24	6882	0
7.048	0	0	705	9	71	24	6882	0
7.049	0	0	705	10	3	24	6882	0
7.05	0	0	706	1	5	24	6882	0
7.051	0	0	706	2	27	28	9422	0
7.052	0	0	706	3	20	24	6882	0
7.053	0	0	706	4	47	28	9422	0
7.054	0	0	706	5	7	28	9422	0
7.055	0	0	706	6	13	26	7708	0
7.056	0	0	706	7	6	26	7708	0
7.057	0	0	706	8	58	28	9422	0
7.058	0	0	706	9	9	28	9422	0
7.059	0	0	706	10	12	28	9422	0
7.06	0	0	707	1	47	28	9422	0
7.061	0	0	707	2	59	28	9422	0
7.062	0	0	707	3	18	28	9422	0
7.063	0	0	707	4	35	28	9422	0
7.064	0	0	707	5	28	28	9422	0
7.065	0	0	707	6	34	24	6882	0
7.066	0	0	707	7	14	26	7708	0
7.067	0	0	707	8	17	28	9422	0
7.068	0	0	707	9	25	26	7708	0
7.069	0	0	707	10	37	24	6882	0
7.07	0	0	708	1	38	28	9422	0
7.071	0	0	708	2	48	24	6882	0
7.072	0	0	708	3	43	26	7708	0
7.073	0	0	708	4	49	26	7708	0
7.074	0	0	708	5	57	26	7708	0
7.075	0	0	708	6	64	28	9422	0
7.076	0	0	708	7	72	24	6882	0
7.077	0	0	708	8	72	24	6882	0
7.078	0	0	708	9	68	28	9422	0
7.079	0	0	708	10	71	24	6882	0
7.08	0	0	709	1	3	24	6882	0
7.081	0	0	709	2	5	24	6882	0
7.082	0	0	709	3	27	28	9422	0
7.083	0	0	709	4	8	28	9422	0
7.084	0	0	709	5	20	24	6882	0
7.085	0	0	709	6	7	28	9422	0
7.086	0	0	709	7	9	28	9422	0
7.087	0	0	709	8	12	28	9422	0
7.088	0	0	709	9	47	28	9422	0
7.089	0	0	709	10	35	28	9422	0
7.09	0	0	710	1	46	26	7708	0
7.091	0	0	710	2	28	28	9422	0
7.092	0	0	710	3	6	26	7708	0
7.093	0	0	710	4	46	26	7708	0
7.094	0	0	710	5	34	24	6882	0
7.095	0	0	710	6	24	26	7708	0
7.096	0	0	710	7	6	26	7708	0
7.097	0	0	710	8	19	24	6882	0
7.099	0	0	710	10	14	26	7708	0
7.1	0	0	711	1	17	28	9422	0
7.101	0	0	711	2	25	26	7708	0
7.102	0	0	711	3	37	24	6882	0
7.103	0	0	711	4	38	28	9422	0
7.104	0	0	711	5	48	24	6882	0
7.106	0	0	711	7	4	24	6882	0
7.107	0	0	711	8	43	26	7708	0
7.108	0	0	711	9	49	26	7708	0
7.109	0	0	711	10	57	26	7708	0
7.11	0	0	712	1	64	28	9422	0
7.111	0	0	712	2	68	28	9422	0
7.112	0	0	712	3	71	24	6882	0
7.113	0	0	712	4	3	24	6882	0
7.114	0	0	712	5	5	24	6882	0
7.115	0	0	712	6	27	28	9422	0
7.116	0	0	712	7	7	28	9422	0
7.117	0	0	712	8	22	26	7708	0
7.118	0	0	712	9	8	28	9422	0
7.119	0	0	712	10	13	26	7708	0
7.12	0	0	713	1	9	28	9422	0
7.121	0	0	713	2	12	28	9422	0
7.122	0	0	713	3	47	28	9422	0
7.123	0	0	713	4	35	28	9422	0
7.124	0	0	713	5	28	28	9422	0
7.125	0	0	713	6	34	24	6882	0
7.126	0	0	713	7	59	28	9422	0
7.128	0	0	713	9	14	26	7708	0
7.129	0	0	713	10	17	28	9422	0
7.13	0	0	714	1	25	26	7708	0
7.131	0	0	714	2	59	28	9422	0
7.132	0	0	714	3	37	24	6882	0
7.134	0	0	714	5	38	28	9422	0
7.135	0	0	714	6	48	24	6882	0
7.136	0	0	714	7	6	26	7708	0
7.137	0	0	714	8	43	26	7708	0
7.138	0	0	714	9	49	26	7708	0
7.139	0	0	714	10	57	26	7708	0
7.14	0	0	715	1	64	28	9422	0
7.141	0	0	715	2	68	28	9422	0
7.142	0	0	715	3	71	24	6882	0
7.143	0	0	715	4	22	26	7708	0
7.144	0	0	715	5	72	24	6882	0
7.145	0	0	715	6	3	24	6882	0
7.146	0	0	715	7	5	24	6882	0
7.147	0	0	715	8	27	28	9422	0
7.148	0	0	715	9	8	28	9422	0
7.149	0	0	715	10	7	28	9422	0
7.15	0	0	716	1	9	28	9422	0
7.151	0	0	716	2	12	28	9422	0
7.152	0	0	716	3	47	28	9422	0
7.153	0	0	716	4	28	28	9422	0
7.154	0	0	716	5	34	24	6882	0
7.155	0	0	716	6	58	28	9422	0
7.156	0	0	716	7	13	26	7708	0
7.157	0	0	716	8	14	26	7708	0
7.158	0	0	716	9	17	28	9422	0
7.159	0	0	716	10	25	26	7708	0
7.16	0	0	717	1	59	28	9422	0
7.161	0	0	717	2	37	24	6882	0
7.162	0	0	717	3	38	28	9422	0
7.163	0	0	717	4	24	26	7708	0
7.164	0	0	717	5	48	24	6882	0
7.165	0	0	717	6	6	26	7708	0
7.166	0	0	717	7	43	26	7708	0
7.167	0	0	717	8	42	28	9422	0
7.168	0	0	717	9	49	26	7708	0
7.169	0	0	717	10	57	26	7708	0
7.17	0	0	718	1	64	28	9422	0
7.171	0	0	718	2	68	28	9422	0
7.172	0	0	718	3	71	24	6882	0
7.173	0	0	718	4	3	24	6882	0
7.174	0	0	718	5	5	24	6882	0
7.175	0	0	718	6	27	28	9422	0
7.176	0	0	718	7	8	28	9422	0
7.177	0	0	718	8	7	28	9422	0
7.178	0	0	718	9	9	28	9422	0
7.179	0	0	718	10	12	28	9422	0
7.18	0	0	719	1	47	28	9422	0
7.181	0	0	719	2	34	24	6882	0
7.182	0	0	719	3	13	26	7708	0
7.183	0	0	719	4	14	26	7708	0
7.184	0	0	719	5	17	28	9422	0
7.185	0	0	719	6	25	26	7708	0
7.186	0	0	719	7	37	24	6882	0
7.187	0	0	719	8	38	28	9422	0
7.188	0	0	719	9	48	24	6882	0
7.189	0	0	719	10	6	26	7708	0
7.19	0	0	720	1	43	26	7708	0
7.191	0	0	720	2	49	26	7708	0
7.192	0	0	720	3	18	28	9422	0
7.193	0	0	720	4	57	26	7708	0
7.194	0	0	720	5	64	28	9422	0
7.195	0	0	720	6	68	28	9422	0
7.196	0	0	720	7	71	24	6882	0
7.197	0	0	720	8	60	28	9422	0
7.198	0	0	720	9	35	28	9422	0
7.199	0	0	720	10	3	24	6882	0
7.2	0	0	721	1	5	24	6882	0
7.201	0	0	721	2	27	28	9422	0
7.202	0	0	721	3	8	28	9422	0
7.204	0	0	721	5	7	28	9422	0
7.205	0	0	721	6	9	28	9422	0
7.206	0	0	721	7	12	28	9422	0
7.207	0	0	721	8	47	28	9422	0
7.208	0	0	721	9	34	24	6882	0
7.209	0	0	721	10	14	26	7708	0
7.21	0	0	722	1	17	28	9422	0
7.211	0	0	722	2	25	26	7708	0
7.212	0	0	722	3	72	24	6882	0
7.213	0	0	722	4	37	24	6882	0
7.214	0	0	722	5	13	26	7708	0
7.215	0	0	722	6	38	28	9422	0
7.216	0	0	722	7	48	24	6882	0
7.217	0	0	722	8	6	26	7708	0
7.218	0	0	722	9	43	26	7708	0
7.219	0	0	722	10	49	26	7708	0
7.22	0	0	723	1	57	26	7708	0
7.221	0	0	723	2	64	28	9422	0
7.222	0	0	723	3	68	28	9422	0
7.223	0	0	723	4	22	26	7708	0
7.224	0	0	723	5	58	28	9422	0
7.225	0	0	723	6	35	28	9422	0
7.226	0	0	723	7	18	28	9422	0
7.227	0	0	723	8	71	24	6882	0
7.228	0	0	723	9	28	28	9422	0
7.229	0	0	723	10	3	24	6882	0
7.23	0	0	724	1	5	24	6882	0
7.231	0	0	724	2	27	28	9422	0
7.232	0	0	724	3	19	24	6882	0
7.233	0	0	724	4	8	28	9422	0
7.234	0	0	724	5	7	28	9422	0
7.235	0	0	724	6	9	28	9422	0
7.236	0	0	724	7	12	28	9422	0
7.237	0	0	724	8	34	24	6882	0
7.238	0	0	724	9	14	26	7708	0
7.239	0	0	724	10	13	26	7708	0
7.24	0	0	725	1	4	24	6882	0
7.242	0	0	725	3	17	28	9422	0
7.244	0	0	725	5	25	26	7708	0
7.245	0	0	725	6	37	24	6882	0
7.246	0	0	725	7	38	28	9422	0
7.247	0	0	725	8	48	24	6882	0
7.248	0	0	725	9	6	26	7708	0
7.249	0	0	725	10	43	26	7708	0
7.25	0	0	726	1	49	26	7708	0
7.251	0	0	726	2	57	26	7708	0
7.252	0	0	726	3	59	28	9422	0
7.253	0	0	726	4	35	28	9422	0
7.254	0	0	726	5	64	28	9422	0
7.255	0	0	726	6	68	28	9422	0
7.256	0	0	726	7	71	24	6882	0
7.257	0	0	726	8	28	28	9422	0
7.258	0	0	726	9	16	28	9422	0
7.259	0	0	726	10	3	24	6882	0
7.26	0	0	727	1	5	24	6882	0
7.261	0	0	727	2	27	28	9422	0
7.262	0	0	727	3	8	28	9422	0
7.263	0	0	727	4	7	28	9422	0
7.264	0	0	727	5	9	28	9422	0
7.265	0	0	727	6	12	28	9422	0
7.267	0	0	727	8	18	28	9422	0
7.268	0	0	727	9	34	24	6882	0
7.269	0	0	727	10	14	26	7708	0
7.271	0	0	728	2	13	26	7708	0
7.272	0	0	728	3	17	28	9422	0
7.273	0	0	728	4	25	26	7708	0
7.274	0	0	728	5	37	24	6882	0
7.275	0	0	728	6	38	28	9422	0
7.276	0	0	728	7	48	24	6882	0
7.277	0	0	728	8	6	26	7708	0
7.278	0	0	728	9	16	28	9422	0
7.279	0	0	728	10	43	26	7708	0
7.28	0	0	729	1	49	26	7708	0
7.281	0	0	729	2	57	26	7708	0
7.282	0	0	729	3	72	24	6882	0
7.283	0	0	729	4	64	28	9422	0
7.284	0	0	729	5	16	28	9422	0
7.285	0	0	729	6	68	28	9422	0
7.286	0	0	729	7	71	24	6882	0
7.287	0	0	729	8	28	28	9422	0
7.288	0	0	729	9	3	24	6882	0
7.289	0	0	729	10	5	24	6882	0
7.29	0	0	730	1	27	28	9422	0
7.291	0	0	730	2	7	28	9422	0
7.292	0	0	730	3	60	28	9422	0
7.293	0	0	730	4	58	28	9422	0
7.294	0	0	730	5	9	28	9422	0
7.295	0	0	730	6	12	28	9422	0
7.296	0	0	730	7	35	28	9422	0
7.297	0	0	730	8	34	24	6882	0
7.298	0	0	730	9	14	26	7708	0
7.299	0	0	730	10	13	26	7708	0
7.3	0	0	731	1	17	28	9422	0
7.301	0	0	731	2	19	24	6882	0
7.302	0	0	731	3	25	26	7708	0
7.303	0	0	731	4	37	24	6882	0
7.304	0	0	731	5	38	28	9422	0
7.305	0	0	731	6	16	28	9422	0
7.306	0	0	731	7	48	24	6882	0
7.307	0	0	731	8	43	26	7708	0
7.308	0	0	731	9	49	26	7708	0
7.309	0	0	731	10	57	26	7708	0
7.31	0	0	732	1	64	28	9422	0
7.311	0	0	732	2	68	28	9422	0
7.312	0	0	732	3	71	24	6882	0
7.313	0	0	732	4	28	28	9422	0
7.314	0	0	732	5	3	24	6882	0
7.315	0	0	732	6	5	24	6882	0
7.316	0	0	732	7	27	28	9422	0
7.317	0	0	732	8	21	24	6882	0
7.318	0	0	732	9	7	28	9422	0
7.319	0	0	732	10	9	28	9422	0
7.32	0	0	733	1	12	28	9422	0
